Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""FinalWeb/Page_Advantage Shopping/input_OR_username""), username)",Chrome 121.0.0.0,,,12-02-2024 12:05:12,12-02-2024 12:05:13,1.024s,PASSED
"setText(findTestObject(""FinalWeb/Page_Advantage Shopping/input_Username_password""), password)",Chrome 121.0.0.0,,,12-02-2024 12:05:13,12-02-2024 12:05:15,1.405s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_SIGN IN""))",Chrome 121.0.0.0,,,12-02-2024 12:05:15,12-02-2024 12:05:15,0.568s,PASSED
"verifyTextPresent(username, false)",Chrome 121.0.0.0,,,12-02-2024 12:05:15,12-02-2024 12:05:16,1.191s,PASSED
Video,Chrome 121.0.0.0,,,12-02-2024 12:05:18,12-02-2024 12:05:18,0.001s,PASSED
,,,,,,,
Test Cases/Final Assignment WEB/Login,Chrome 121.0.0.0,,,12-02-2024 12:05:19,12-02-2024 12:05:36,17.641s,PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,12-02-2024 12:05:19,12-02-2024 12:05:19,0.789s,PASSED
"navigateToUrl(""https://advantageonlineshopping.com/"")",Chrome 121.0.0.0,,,12-02-2024 12:05:19,12-02-2024 12:05:22,3.124s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/svg_CHECKOUT  (0.00)_menuUser""))",Chrome 121.0.0.0,,,12-02-2024 12:05:22,12-02-2024 12:05:28,5.720s,PASSED
"setText(findTestObject(""FinalWeb/Page_Advantage Shopping/input_OR_username""), username)",Chrome 121.0.0.0,,,12-02-2024 12:05:28,12-02-2024 12:05:29,1.040s,PASSED
"setText(findTestObject(""FinalWeb/Page_Advantage Shopping/input_Username_password""), password)",Chrome 121.0.0.0,,,12-02-2024 12:05:29,12-02-2024 12:05:31,1.463s,PASSED
"click(findTestObject(""Object Repository/FinalWeb/Page_Advantage Shopping/button_SIGN IN""))",Chrome 121.0.0.0,,,12-02-2024 12:05:31,12-02-2024 12:05:31,0.569s,PASSED
"verifyTextPresent(username, false)",Chrome 121.0.0.0,,,12-02-2024 12:05:31,12-02-2024 12:05:34,2.851s,PASSED
